STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,451,1000,5157,31.448479,-100.456533
48,451,1101,5205,31.445031,-100.495746
48,451,1102,4739,31.458812,-100.464493
48,451,1200,7418,31.467775,-100.476643
48,451,1301,7011,31.437004,-100.468491
48,451,1303,4238,31.429296,-100.489465
48,451,1304,2943,31.423089,-100.475363
48,451,1400,5034,31.42482,-100.448006
48,451,1500,2249,31.430782,-100.409045
48,451,1600,4769,31.474061,-100.302414
48,451,1702,3154,31.575448,-100.548095
48,451,1704,7661,31.445946,-100.568735
48,451,1706,3641,31.415862,-100.489079
48,451,1707,5162,31.414047,-100.499743
48,451,1708,5785,31.381994,-100.470464
48,451,1800,2595,31.471212,-100.449915
48,451,980000,2,31.356043,-100.498275
48,453,101,3611,30.320616,-97.75347
48,453,102,2552,30.329341,-97.767603
48,453,203,1546,30.311697,-97.735387
48,453,204,3009,30.30682,-97.744069
48,453,205,3394,30.325337,-97.734249
48,453,206,2687,30.325462,-97.74313
48,453,302,4939,30.303707,-97.728309
48,453,304,3045,30.308744,-97.717628
48,453,305,3223,30.314753,-97.725919
48,453,306,2697,30.295422,-97.701728
48,453,307,1707,30.297269,-97.712624
48,453,401,3574,30.29019,-97.72338
48,453,402,2606,30.284776,-97.714567
48,453,500,4518,30.296245,-97.734527
48,453,601,9207,30.285901,-97.738111
48,453,603,7793,30.291614,-97.74532
48,453,604,6496,30.28602,-97.746018
48,453,700,1339,30.280123,-97.744459
48,453,801,1498,30.266347,-97.701639
48,453,802,3067,30.274281,-97.70677
48,453,803,2429,30.276939,-97.718336
48,453,804,2295,30.269875,-97.720624
48,453,901,2027,30.265821,-97.723875
48,453,902,5413,30.258971,-97.717054
48,453,1000,3656,30.254592,-97.726662
48,453,1100,5512,30.265639,-97.743537
48,453,1200,3836,30.275181,-97.758847
48,453,1303,2871,30.258102,-97.764361
48,453,1304,3614,30.24847,-97.773843
48,453,1305,5488,30.248996,-97.757629
48,453,1307,3512,30.236637,-97.76848
48,453,1308,2670,30.232682,-97.761879
48,453,1401,2981,30.250108,-97.74655
48,453,1402,2499,30.242099,-97.74109
48,453,1403,1490,30.239654,-97.734798
48,453,1501,4787,30.347241,-97.743667
48,453,1503,3875,30.327264,-97.717357
48,453,1504,3925,30.346511,-97.726346
48,453,1505,4061,30.336455,-97.729585
48,453,1602,3301,30.284268,-97.774671
48,453,1603,4405,30.29882,-97.75697
48,453,1604,3984,30.301172,-97.772994
48,453,1605,3743,30.286337,-97.761361
48,453,1606,383,30.308093,-97.759823
48,453,1705,4662,30.369187,-97.770347
48,453,1706,3321,30.382595,-97.755447
48,453,1707,4305,30.372468,-97.746886
48,453,1712,4008,30.221884,-97.798308
48,453,1713,3986,30.211178,-97.806887
48,453,1714,13159,30.430491,-97.825994
48,453,1716,5039,30.381442,-97.794845
48,453,1718,5442,30.348612,-97.760298
48,453,1719,3793,30.349056,-97.779948
48,453,1722,3592,30.399383,-97.754278
48,453,1728,6952,30.19615,-97.816326
48,453,1729,4607,30.201283,-97.830308
48,453,1733,3268,30.217133,-97.919582
48,453,1737,10039,30.214716,-97.878137
48,453,1738,6647,30.2186,-97.86357
48,453,1740,4114,30.191585,-97.858406
48,453,1741,3645,30.407593,-97.932709
48,453,1742,5453,30.369877,-97.935898
48,453,1745,2322,30.419667,-97.734852
48,453,1746,3916,30.185022,-97.83666
48,453,1747,5105,30.179954,-97.825114
48,453,1748,5492,30.168965,-97.836347
48,453,1749,5989,30.230162,-97.840723
48,453,1750,4947,30.220624,-97.818042
48,453,1751,2065,30.362938,-97.758023
48,453,1752,3583,30.357277,-97.751221
48,453,1753,1121,30.393018,-97.740114
48,453,1754,4599,30.410211,-97.738474
48,453,1755,5769,30.413041,-97.777015
48,453,1756,3997,30.426441,-97.76986
48,453,1757,1934,30.396863,-97.764288
48,453,1760,14256,30.36573,-97.897083
48,453,1761,7022,30.368642,-97.833418
48,453,1764,5789,30.391693,-98.04567
48,453,1765,12976,30.45741,-97.858971
48,453,1766,6767,30.541187,-97.951897
48,453,1768,5656,30.285474,-97.997323
48,453,1769,5374,30.240974,-97.897547
48,453,1770,11417,30.191056,-97.895661
48,453,1771,4229,30.36954,-97.983957
48,453,1772,3095,30.149312,-97.834488
48,453,1773,5387,30.336348,-97.980995
48,453,1774,8161,30.157221,-97.847644
48,453,1775,4973,30.169909,-97.887427
48,453,1776,2803,30.210244,-97.841536
48,453,1777,5535,30.203691,-97.848877
48,453,1778,3909,30.364833,-97.968926
48,453,1779,5715,30.443679,-98.000105
48,453,1780,3825,30.453304,-97.945955
48,453,1781,2251,30.440014,-97.79667
48,453,1782,4955,30.429401,-97.791289
48,453,1783,5180,30.337546,-97.865955
48,453,1784,5552,30.318959,-97.925173
48,453,1785,4025,30.440918,-97.742591
48,453,1786,4676,30.433728,-97.746014
48,453,1804,6362,30.342208,-97.706563
48,453,1805,4750,30.356725,-97.709245
48,453,1806,5550,30.352777,-97.696791
48,453,1811,3546,30.327209,-97.685533
48,453,1812,7549,30.329303,-97.695371
48,453,1813,5853,30.349768,-97.685959
48,453,1817,3616,30.366457,-97.732939
48,453,1818,5341,30.35941,-97.721433
48,453,1819,4265,30.363353,-97.702382
48,453,1820,7812,30.371319,-97.715383
48,453,1821,5204,30.37817,-97.707245
48,453,1822,6573,30.372792,-97.697526
48,453,1823,6478,30.368006,-97.688885
48,453,1824,1734,30.385692,-97.679244
48,453,1826,2276,30.4058,-97.687474
48,453,1828,3943,30.421404,-97.724364
48,453,1829,2443,30.416293,-97.714069
48,453,1832,2509,30.379196,-97.669349
48,453,1833,7089,30.360162,-97.677446
48,453,1834,8204,30.357027,-97.656742
48,453,1835,5000,30.386814,-97.661926
48,453,1839,7267,30.400548,-97.656324
48,453,1840,9004,30.428321,-97.654094
48,453,1841,16495,30.428099,-97.633141
48,453,1842,7535,30.395097,-97.625079
48,453,1843,2272,30.3882,-97.6988
48,453,1844,3668,30.396324,-97.702015
48,453,1845,3111,30.393824,-97.69282
48,453,1846,2379,30.429915,-97.712014
48,453,1847,6752,30.427759,-97.689981
48,453,1848,4515,30.419196,-97.686372
48,453,1849,5627,30.403285,-97.713567
48,453,1850,3890,30.411802,-97.698611
48,453,1851,9078,30.455579,-97.681401
48,453,1853,3255,30.443085,-97.680115
48,453,1854,4915,30.367561,-97.489605
48,453,1855,13259,30.474686,-97.615856
48,453,1856,5308,30.357963,-97.583103
48,453,1857,5623,30.466569,-97.65179
48,453,1858,15316,30.469615,-97.577174
48,453,1859,1344,30.447462,-97.524799
48,453,1860,3859,30.452896,-97.646773
48,453,1861,4545,30.464353,-97.638404
48,453,1862,5705,30.453325,-97.627822
48,453,1863,3401,30.433277,-97.678242
48,453,1864,2814,30.440685,-97.690026
48,453,1901,5207,30.251814,-97.783199
48,453,1908,8403,30.266354,-97.878423
48,453,1910,4210,30.26747,-97.79979
48,453,1911,2825,30.257106,-97.791765
48,453,1912,4162,30.330356,-97.815444
48,453,1913,4865,30.317867,-97.795783
48,453,1914,6013,30.249949,-97.832456
48,453,1915,1469,30.241468,-97.836938
48,453,1916,3188,30.302644,-97.884397
48,453,1917,4709,30.279545,-97.83448
48,453,1918,2291,30.293529,-97.81034
48,453,1919,3573,30.277425,-97.794476
48,453,2002,2865,30.222369,-97.785386
48,453,2003,3653,30.217956,-97.774867
48,453,2004,2191,30.236623,-97.786991
48,453,2005,4729,30.235898,-97.778182
48,453,2104,2867,30.314541,-97.696378
48,453,2105,4536,30.315068,-97.704862
48,453,2106,3027,30.307363,-97.689172
48,453,2107,3712,30.29925,-97.679961
48,453,2108,3143,30.297996,-97.667621
48,453,2109,3830,30.282005,-97.688327
48,453,2110,4222,30.274162,-97.68042
48,453,2111,4747,30.262954,-97.690464
48,453,2112,4996,30.315942,-97.683211
48,453,2113,3571,30.316321,-97.671377
48,453,2201,1905,30.310972,-97.655394
48,453,2202,8039,30.306153,-97.635159
48,453,2207,8379,30.242017,-97.585227
48,453,2208,7525,30.285733,-97.647013
48,453,2209,8082,30.333923,-97.507143
48,453,2210,3492,30.273301,-97.491317
48,453,2211,2220,30.274918,-97.624464
48,453,2212,567,30.327808,-97.567883
48,453,2304,2794,30.241603,-97.724639
48,453,2307,5270,30.224074,-97.740191
48,453,2308,6353,30.229475,-97.753314
48,453,2310,3242,30.222981,-97.665666
48,453,2312,7157,30.226837,-97.696452
48,453,2313,4311,30.22314,-97.728376
48,453,2314,4467,30.227199,-97.719756
48,453,2315,2941,30.233485,-97.731706
48,453,2316,4787,30.234873,-97.728226
48,453,2317,5181,30.243972,-97.703034
48,453,2318,6451,30.232689,-97.710741
48,453,2319,1945,30.19945,-97.644599
48,453,2402,7082,30.201491,-97.77657
48,453,2403,2616,30.210291,-97.765348
48,453,2407,4491,30.136522,-97.814829
48,453,2409,3180,30.206658,-97.794314
48,453,2410,3773,30.205228,-97.787103
48,453,2411,6161,30.200068,-97.751226
48,453,2412,5782,30.189861,-97.75155
48,453,2413,4455,30.196857,-97.740636
48,453,2419,3890,30.192195,-97.761843
48,453,2421,7443,30.164076,-97.805275
48,453,2422,5472,30.187319,-97.784099
48,453,2423,5383,30.179782,-97.805834
48,453,2424,3379,30.194857,-97.795814
48,453,2425,2798,30.157711,-97.783219
48,453,2426,7490,30.156351,-97.742672
48,453,2427,7995,30.181081,-97.760894
48,453,2428,5618,30.143844,-97.781558
48,453,2429,752,30.168616,-97.777726
48,453,2430,3422,30.172024,-97.757366
48,453,2431,7110,30.196654,-97.720732
48,453,2432,2070,30.127077,-97.716454
48,453,2433,5981,30.181532,-97.591744
48,453,2434,1718,30.068895,-97.724286
48,453,2435,7560,30.152043,-97.629042
48,453,2436,2672,30.110791,-97.66882
48,453,2500,5163,30.41524,-97.755628
48,453,980000,0,30.193318,-97.668428
48,455,950100,2532,31.174133,-95.025193
48,455,950200,3785,31.003795,-95.180136
48,455,950300,1801,30.99608,-95.329041
48,455,950400,4192,30.920734,-95.329366
48,455,950500,2275,30.949111,-95.378058
48,457,950100,2985,30.924631,-94.434833
48,457,950200,7895,30.756034,-94.41498
48,457,950300,2522,30.776287,-94.424953
48,457,950400,5359,30.687303,-94.197862
48,457,950500,3005,30.59224,-94.414543
48,459,950100,8459,32.76697,-94.752282
48,459,950200,3591,32.840225,-94.992516
48,459,950300,8191,32.715497,-94.989642
48,459,950400,4347,32.734322,-94.948682
48,459,950500,5980,32.616709,-95.058938
48,459,950600,3950,32.562179,-94.956457
48,459,950700,4791,32.620057,-94.855231
48,461,950100,1126,31.292966,-101.930545
48,461,950200,2229,31.128496,-102.218964
48,463,950100,3257,29.405143,-99.511194
48,463,950200,7740,29.250169,-99.787364
48,463,950300,6519,29.221393,-99.796809
48,463,950400,3014,29.219311,-99.778462
48,463,950500,5875,29.200788,-99.787734
48,465,950201,8827,29.401244,-100.916822
48,465,950301,4677,29.3775,-100.913148
48,465,950302,4036,29.365652,-100.915287
48,465,950400,3740,29.374852,-100.889987
48,465,950500,7472,29.367602,-100.821114
48,465,950601,4101,29.365605,-100.873995
48,465,950602,4062,29.356617,-100.884329
48,465,950700,6354,29.352973,-100.903502
48,465,950800,5605,29.443411,-100.972986
48,465,980000,5,29.372274,-100.921331
48,467,950100,4853,32.659732,-95.739516
48,467,950200,3376,32.67799,-95.712594
48,467,950300,4749,32.701273,-95.87747
48,467,950400,4880,32.740771,-96.007751
48,467,950500,4493,32.709694,-96.003609
48,467,950600,6957,32.555374,-95.879383
48,467,950700,4052,32.548286,-95.874214
48,467,950800,5828,32.526481,-95.655795
48,467,950900,7240,32.405341,-95.656349
48,467,951000,6151,32.435078,-95.972861
48,469,100,2215,28.796221,-97.004816
48,469,201,3154,28.799471,-96.989239
48,469,202,5475,28.800229,-96.971316
48,469,301,2002,28.785578,-96.996588
48,469,302,2365,28.782647,-96.980089
48,469,400,1689,28.813015,-97.008697
48,469,501,3914,28.832441,-96.998375
48,469,502,3778,28.827793,-96.98675
48,469,601,2970,28.813864,-96.996626
48,469,602,4324,28.814853,-96.981815
48,469,700,3292,28.80582,-96.909316
48,469,800,1928,28.787905,-96.804132
48,469,1300,2156,28.716213,-97.093942
48,469,1400,7982,28.815825,-97.120059
48,469,1501,3180,28.916269,-97.057936
48,469,1503,2121,28.855219,-97.005152
48,469,1504,6704,28.879044,-97.010443
48,469,1601,6128,28.848289,-96.989047
48,469,1604,6195,28.834272,-96.974013
48,469,1605,3366,28.823296,-96.965391
48,469,1606,7563,28.866773,-96.943986
48,469,1700,4292,28.673217,-96.905847
48,469,980000,0,28.853335,-96.923344
48,471,790101,7351,30.877849,-95.486188
48,471,790102,3343,30.819912,-95.47752
48,471,790103,5547,30.7748,-95.436592
48,471,790200,6989,30.624854,-95.456263
48,471,790300,8378,30.64252,-95.580228
48,471,790400,10095,30.745201,-95.621375
48,471,790500,7950,30.725974,-95.562315
48,471,790600,4901,30.725872,-95.542289
48,471,790700,7363,30.704337,-95.540257
48,471,790800,5944,30.707246,-95.55268
48,473,680100,2511,29.807032,-95.854865
48,473,680200,9966,29.816827,-95.979777
48,473,680300,10369,30.063226,-95.972583
48,473,680400,3191,30.096769,-95.99123
48,473,680500,9261,30.093207,-96.070999
48,473,680600,7907,30.17809,-95.857702
48,475,950100,4037,31.527663,-102.97517
48,475,950200,3862,31.58764,-102.882726
48,475,950300,2759,31.588242,-102.895644
48,477,170100,3651,30.185752,-96.372749
48,477,170200,6232,30.179667,-96.422413
48,477,170300,5850,30.150798,-96.381615
48,477,170400,6079,30.14627,-96.412982
48,477,170500,6706,30.226399,-96.5031
48,477,170600,5200,30.206369,-96.240611
48,479,101,4454,27.499183,-99.474816
48,479,105,2580,27.489637,-99.469398
48,479,106,4269,27.484804,-99.466883
48,479,107,3265,27.477323,-99.466651
48,479,108,3813,27.468582,-99.466363
48,479,109,2353,27.468222,-99.473109
48,479,200,3998,27.501921,-99.48572
48,479,300,2499,27.504784,-99.499044
48,479,601,2873,27.517174,-99.512573
48,479,602,2570,27.521745,-99.519661
48,479,700,2786,27.515638,-99.50735
48,479,800,2681,27.513423,-99.497757
48,479,901,4898,27.517342,-99.484667
48,479,903,2637,27.526684,-99.489731
48,479,904,3315,27.516613,-99.489626
48,479,1001,4768,27.512167,-99.468091
48,479,1003,2530,27.504915,-99.459448
48,479,1004,1826,27.505694,-99.468803
48,479,1101,3883,27.527084,-99.470434
48,479,1103,1770,27.520171,-99.465227
48,479,1104,3153,27.520651,-99.474494
48,479,1105,2716,27.520602,-99.459988
48,479,1201,3205,27.526544,-99.497638
48,479,1202,2989,27.519429,-99.497739
48,479,1300,3731,27.527427,-99.509464
48,479,1401,3857,27.535292,-99.508994
48,479,1402,3425,27.535732,-99.517868
48,479,1501,2816,27.534289,-99.497734
48,479,1502,4872,27.534356,-99.487232
48,479,1601,4025,27.544134,-99.47888
48,479,1602,3799,27.571601,-99.457299
48,479,1706,4775,27.542291,-99.493346
48,479,1709,5929,27.563612,-99.485209
48,479,1710,2058,27.708599,-99.437915
48,479,1711,5208,27.619972,-99.534316
48,479,1712,6964,27.591307,-99.485009
48,479,1713,12304,27.601106,-99.466838
48,479,1714,3731,27.552847,-99.441855
48,479,1715,6486,27.593122,-99.521636
48,479,1716,6221,27.585423,-99.521466
48,479,1717,3714,27.569491,-99.515312
48,479,1718,2330,27.551793,-99.495093
48,479,1719,3218,27.551826,-99.485672
48,479,1720,5242,27.575217,-99.489476
48,479,1721,2365,27.581189,-99.477633
48,479,1722,6378,27.586933,-99.460014
48,479,1806,4549,27.457614,-99.473184
48,479,1807,8433,27.441694,-99.485641
48,479,1808,7117,27.448866,-99.465414
48,479,1809,6425,27.437438,-99.464185
48,479,1810,4677,27.487259,-99.435802
48,479,1811,4477,27.487215,-99.456902
48,479,1812,8059,27.476978,-99.452876
48,479,1813,944,27.423923,-99.162529
48,479,1814,6650,27.498988,-99.425146
48,479,1815,1730,27.507151,-99.108102
48,479,1816,4689,27.524086,-99.4346
48,479,1817,6194,27.368196,-99.484312
48,479,1818,3284,27.331779,-99.50254
48,479,1900,3795,27.505357,-99.51453
48,479,980000,2,27.545363,-99.462048
48,481,740100,5812,29.480644,-96.11744
48,481,740200,1565,29.33755,-96.097
48,481,740300,1489,29.309605,-96.118167
48,481,740400,5924,29.306544,-96.081969
48,481,740500,3262,29.345674,-96.064138
48,481,740600,3788,29.260687,-95.976335
48,481,740700,1875,29.191403,-96.247941
48,481,740800,3535,29.211001,-96.264406
48,481,740900,7217,29.217284,-96.291534
48,481,741000,4313,29.15659,-96.26271
48,481,741100,2500,29.146051,-96.398504
48,483,950100,2978,35.463537,-100.269387
48,483,950300,2432,35.219197,-100.260038
48,485,10100,1593,33.905743,-98.489588
48,485,10200,1250,33.901028,-98.499925
48,485,10400,2392,33.917079,-98.478281
48,485,10600,2458,33.890974,-98.498575
48,485,10700,2601,33.89602,-98.510625
48,485,10800,2606,33.895569,-98.519655
48,485,10900,1757,33.902242,-98.525578
48,485,11000,2480,33.908535,-98.51391
48,485,11100,1651,33.922162,-98.505577
48,485,11200,2116,33.964218,-98.483463
48,485,11300,1313,33.910983,-98.456069
48,485,11400,2406,33.892581,-98.46434
48,485,11500,2565,33.866954,-98.470936
48,485,11600,4401,33.86393,-98.494386
48,485,11700,2303,33.869621,-98.50027
48,485,11800,1997,33.859119,-98.502494
48,485,11900,3789,33.873802,-98.512442
48,485,12000,6852,33.867429,-98.525396
48,485,12100,3133,33.864112,-98.542441
48,485,12200,6376,33.856193,-98.537716
48,485,12300,7312,33.849577,-98.574045
48,485,12400,7094,33.865898,-98.579313
48,485,12600,4076,33.881398,-98.54874
48,485,12700,2567,33.889927,-98.534114
48,485,12800,4506,33.896349,-98.556956
48,485,12900,2610,33.919987,-98.572796
48,485,13000,2393,33.934845,-98.534157
48,485,13100,8079,33.957784,-98.572887
48,485,13200,6413,33.971365,-98.525568
48,485,13300,1375,33.977115,-98.523421
48,485,13401,6215,33.974586,-98.506976
48,485,13501,5595,34.091897,-98.574895
48,485,13502,4955,34.074505,-98.562438
48,485,13600,5789,33.953661,-98.673426
48,485,13700,2785,34.030861,-98.918399
48,485,13800,3697,33.989462,-98.699705
48,485,980000,0,33.989754,-98.495843
48,487,950300,1849,34.144383,-99.282162
48,487,950500,2955,34.155775,-99.310555
48,487,950600,5994,34.143178,-99.302977
48,487,950700,2737,34.149241,-99.276625
48,489,950300,5320,26.484041,-97.792732
48,489,950400,8299,26.473064,-97.770504
48,489,950500,3406,26.408592,-97.781947
48,489,950600,2550,26.34653,-97.782106
48,489,950700,2559,26.48121,-97.779093
48,489,990000,0,26.506426,-97.224013
48,491,20105,3640,30.709879,-97.736509
48,491,20106,3529,30.706465,-97.676039
48,491,20107,4846,30.721189,-97.711361
48,491,20108,2925,30.688202,-97.689618
48,491,20109,3306,30.695302,-97.754969
48,491,20110,3468,30.620107,-97.728066
48,491,20111,2878,30.661858,-97.699182
48,491,20112,2847,30.651323,-97.749556
48,491,20113,2909,30.66699,-97.660676
48,491,20114,4935,30.666312,-97.686274
48,491,20115,2576,30.693978,-97.711782
